高校名称,学科,x轴,y轴,类别
西南交通大学,船舶工程,0.176 ,3.040 ,学科特色
西南交通大学,地理与物理,0.167 ,2.750 ,学科特色
西南交通大学,地球化学与地球物理,0.148 ,2.830 ,学科特色
西南交通大学,地球科学，多学科,0.130 ,2.938 ,学科特色
西南交通大学,地质工程,0.612 ,3.358 ,学科特色
西南交通大学,电化学,0.108 ,2.993 ,学科特色
西南交通大学,电机与电子工程,0.361 ,2.636 ,学科特色
西南交通大学,电信科学,0.332 ,2.923 ,学科特色
西南交通大学,毒理学,0.009 ,-1.871 ,学科特色
西南交通大学,多学科科学,0.050 ,2.258 ,学科特色
西南交通大学,分析化学,0.067 ,2.607 ,学科特色
西南交通大学,高分子科学,0.129 ,2.092 ,学科特色
西南交通大学,工程，多学科,0.363 ,2.736 ,学科特色
西南交通大学,工业工程,0.229 ,2.885 ,学科特色
西南交通大学,公共，环境，职业健康,0.011 ,3.334 ,学科特色
西南交通大学,光谱学,0.022 ,3.185 ,学科特色
西南交通大学,光学,0.171 ,2.105 ,学科特色
西南交通大学,海洋工程,0.182 ,3.321 ,学科特色
西南交通大学,海洋学,0.035 ,3.082 ,学科特色
西南交通大学,航空航天科学,0.052 ,2.608 ,学科特色
西南交通大学,核物理,0.047 ,-1.869 ,学科特色
西南交通大学,化学，多学科,0.075 ,3.130 ,学科特色
西南交通大学,化学工程,0.055 ,2.969 ,学科特色
西南交通大学,环境工程,0.086 ,3.055 ,学科特色
西南交通大学,环境科学,0.059 ,3.086 ,学科特色
西南交通大学,机械工程,0.693 ,2.767 ,学科特色
西南交通大学,计算机科学，控制论,0.098 ,3.001 ,学科特色
西南交通大学,计算机科学，跨学科应用,0.183 ,2.610 ,学科特色
西南交通大学,计算机科学，人工智能,0.302 ,2.683 ,学科特色
西南交通大学,计算机科学，软件工程,0.140 ,2.061 ,学科特色
西南交通大学,计算机科学，信息系统,0.283 ,2.731 ,学科特色
西南交通大学,计算机科学，硬件,0.154 ,2.671 ,学科特色
西南交通大学,计算机科学理论与方法,0.238 ,2.554 ,学科特色
西南交通大学,建筑与建筑技术,0.420 ,3.219 ,学科特色
西南交通大学,交通科技,1.292 ,3.336 ,学科特色
西南交通大学,矫形技术,0.007 ,2.439 ,学科特色
西南交通大学,结晶学,0.032 ,-1.704 ,学科特色
西南交通大学,进化生物学,0.012 ,2.879 ,学科特色
西南交通大学,精神病学,0.007 ,3.220 ,学科特色
西南交通大学,矿物学,0.013 ,-2.125 ,学科特色
西南交通大学,力学,0.416 ,2.856 ,学科特色
西南交通大学,粒子与场物理,0.064 ,-1.959 ,学科特色
西南交通大学,流体与等离子体物理,0.112 ,2.021 ,学科特色
西南交通大学,逻辑学,0.036 ,-2.100 ,学科特色
西南交通大学,免疫学,0.009 ,2.301 ,学科特色
西南交通大学,纳米科学与纳米技术,0.147 ,3.104 ,学科特色
西南交通大学,内分泌与代谢医学,0.001 ,-2.301 ,学科特色
西南交通大学,能源与燃料,0.116 ,3.641 ,学科特色
西南交通大学,凝聚态物理,0.193 ,3.327 ,学科特色
西南交通大学,农学,0.006 ,-1.924 ,学科特色
西南交通大学,农业，多学科,0.003 ,-2.301 ,学科特色
西南交通大学,农业工程,0.005 ,-2.147 ,学科特色
西南交通大学,气象学与大气科学,0.016 ,2.763 ,学科特色
西南交通大学,热力学,0.138 ,3.245 ,学科特色
西南交通大学,神经病学,0.002 ,2.763 ,学科特色
西南交通大学,神经科学,0.013 ,3.284 ,学科特色
西南交通大学,生理学,0.006 ,3.362 ,学科特色
西南交通大学,生态学,0.005 ,2.517 ,学科特色
西南交通大学,生物材料科学,0.438 ,2.566 ,学科特色
西南交通大学,生物多样性保护,0.007 ,2.482 ,学科特色
西南交通大学,生物化学研究方法,0.009 ,2.781 ,学科特色
西南交通大学,生物化学与分子生物学,0.021 ,2.556 ,学科特色
西南交通大学,生物技术和应用微生物学,0.018 ,2.107 ,学科特色
西南交通大学,生物物理学,0.056 ,2.194 ,学科特色
西南交通大学,生物学,0.009 ,-2.140 ,学科特色
西南交通大学,生物医学工程,0.185 ,2.213 ,学科特色
西南交通大学,声学,0.457 ,3.366 ,学科特色
西南交通大学,食品科学与技术,0.015 ,2.450 ,学科特色
西南交通大学,数学,0.077 ,2.672 ,学科特色
西南交通大学,数学的跨学科应用,0.294 ,2.207 ,学科特色
西南交通大学,数学物理学,0.189 ,-1.424 ,学科特色
西南交通大学,数学与计算生物学,0.027 ,2.612 ,学科特色
西南交通大学,水资源,0.037 ,2.905 ,学科特色
西南交通大学,陶瓷材料科学,0.192 ,2.886 ,学科特色
西南交通大学,天文学与天体物理学,0.044 ,-1.907 ,学科特色
西南交通大学,统计与概率,0.047 ,2.733 ,学科特色
西南交通大学,土木工程,0.606 ,2.984 ,学科特色
西南交通大学,土壤科学,0.016 ,2.831 ,学科特色
西南交通大学,微生物学,0.006 ,2.206 ,学科特色
西南交通大学,无机化学与核化学,0.033 ,-2.002 ,学科特色
西南交通大学,物理，原子，分子，化学制品,0.087 ,2.478 ,学科特色
西南交通大学,物理化学,0.105 ,2.648 ,学科特色
西南交通大学,细胞生物学,0.007 ,2.107 ,学科特色
西南交通大学,细胞与组织工程,0.042 ,2.571 ,学科特色
西南交通大学,心理学,0.011 ,3.552 ,学科特色
西南交通大学,心脏和心血管系统,0.001 ,-0.946 ,学科特色
西南交通大学,眼科学,0.017 ,2.954 ,学科特色
西南交通大学,遥感技术,0.345 ,3.037 ,学科特色
西南交通大学,药理学及药剂学,0.028 ,-1.068 ,学科特色
西南交通大学,冶金与冶金工程,0.260 ,2.427 ,学科特色
西南交通大学,医学检验技术,0.020 ,-1.894 ,学科特色
西南交通大学,医学研究和实验,0.011 ,2.368 ,学科特色
